Hour,Core Ess Current Amin,Core Ess Current Amax,Core Ess Brick Min Voltage Amin,Core Ess Brick Min Voltage Amax,Core Ess Brick Max Voltage Amin,Core Ess Brick Max Voltage Amax,Core Ess Brick Max Temp Amin,Core Ess Brick Max Temp Amax,Core Ess Brick Min Temp Amin,Core Ess Brick Min Temp Amax,Core System Ambient Temp Amin,Core System Ambient Temp Amax,Core System Link Voltage Amin,Core System Link Voltage Amax,Core Ess String Min Voltage Amin,Core Ess String Min Voltage Amax,Core Ess String Max Voltage Amin,Core Ess String Max Voltage Amax,Core System Humidity Amin,Core System Humidity Amax,Core Rect Algo Offset Voltage Amin,Core Rect Algo Offset Voltage Amax,Core Pack Active Count Amin,Core Pack Active Count Amax,Core Pack Online Count Amin,Core Pack Online Count Amax,Core Mppt Active Count Amin,Core Mppt Active Count Amax,Core Mppt Output Current Amin,Core Mppt Output Current Amax,Core Mppt Array Voltage Amin,Core Mppt Array Voltage Amax,Core Mppt Array Power Amin,Core Mppt Array Power Amax,Core Mppt Temp Amin,Core Mppt Temp Amax,Core Sum of Load Current Amin,Core Sum of Load Current Amax,Core Ess Max Soc Amin,Core Ess Max Soc Amax,Core Ess Min Soc Amin,Core Ess Min Soc Amax,Core Ess Max Soh Amin,Core Ess Max Soh Amax,Core Ess Min Soh Amin,Core Ess Min Soh Amax,Core Mppt Array Current Amin,Core Mppt Array Current Amax,Core Diagnostic Event Uid Amin,Core Diagnostic Event Uid Amax,Tel Status Rect Measured Current Amin,Tel Status Rect Measured Current Amax,Tel Status Rect Measured Ac Voltage Amin,Tel Status Rect Measured Ac Voltage Amax,Tel Status Rect Measured Ac Current Amin,Tel Status Rect Measured Ac Current Amax,Metric Solar Energy Provided Asum,Metric Load Energy Used Asum,Metric Load Current Calc Amin,Metric Load Current Calc Amax,Metric Load Current Estimate Amin,Metric Load Current Estimate Amax,Metric Load Measurement Amin,Metric Load Measurement Amax,Metric Battery Energy Provided Asum,Metric Battery Energy Consumed Asum,Metric Grid Energy Provided Asum,Metric Generator Energy Provided Asum,Metric Load Online Time Asum,Metric Run Time to Empty Amin,Metric Run Time to Empty Amax,Metric Load 0 Energy Asum,Metric Load 1 Energy Asum,Metric Load 2 Energy Asum,Metric Load 3 Energy Asum,Metric Cell Signal Quality Amin,Metric Cell Signal Quality Amax,Metric Network Online Time Asum,Metric Grid Online Time Asum,Metric Genset Online Time Asum,Metric Controller Online Time Asum,Metric Hvac Online Time Asum,Tel Core Diagnostic Event Uid Amin,Tel Core Diagnostic Event Uid Amax,Metric Load Online Time No Ac Asum,Metric Co 2 E Avoided Gram Asum,Metric Diesel Avoided Gal Asum,Metric Energy Savings Usd Asum,Metric Trees Saved Acres Yr Asum,Metric Distance Saved Mile Asum,Metric Noxe Avoided Gram Asum,Metric So 2 E Avoided Gram Asum,Metric Voce Avoided Gram Asum,Metric Pm 10 E Avoided Gram Asum,Metric Mppt Temp Amin,Metric Mppt Temp Amax,Metric Remaining Hours Amin,Metric Remaining Hours Amax,Metric Ess Soc Amin,Metric Ess Soc Amax,Core Load Ac Voltage Amin,Core Load Ac Voltage Amax,Metric Ac Meter Line to Line Voltage Amin,Metric Ac Meter Line to Line Voltage Amax,Metric Ac Meter Line Current Amin,Metric Ac Meter Line Current Amax,Metric Ac Meter Active Power Amin,Metric Ac Meter Active Power Amax,Metric Ac Meter Active Cumulative Energy Amin,Metric Ac Meter Active Cumulative Energy Amax,Metric Ac Meter Active Relative Solar Energy Asum,Metric Ac Meter Active Relative Grid Energy Asum,Metric Ac Meter Frequency Amin,Metric Ac Meter Frequency Amax
15/12/2025 13:00,10.905,110.483,3.5922735,3.8880534,3.6108494,3.9572928,32.026047,38.921623,29.585596,34.719753,32.480145,34.04223,50.502,55.32,50.502,55.32,50.532,55.365,32.728714,43.500736,0.1,0.1,3,3,3,3,2,2,20.615234,74.975586,83.12805,90.928345,1064.3555,4342.676,38.5,53,-18.131,-4.13,37.74457,73.03355,37.556957,72.18907,1,1,1,1,12.7566,49.137547,0,0,0,0,,,0,0,3.4683847,0.40323535,4.13,18.131,-35.65146,10.408902,0.22728217,0.92299485,0,4.502113,0,0,3599.8928,259.193,1895.0322,-0.40323535,0,0,0,78.888885,82.22222,3527.893,0,0,3599.8928,0,,,3599.8928,8500.544,0.8499746,2.1249397,0.001011969,18.53754,1821.4954,0.70997906,145.13579,129.26614,38.5,53,3.6520917,28.838758,39.688995,82.40078,,,,,,,,,,,,,,
15/12/2025 14:00,19.322,109.267,3.8701353,4.0070615,3.8963528,4.03916,38.462894,39.62169,34.719753,35.701664,34.03199,35.476303,54.495,56.415,54.495,56.415,54.576,56.475002,30.857372,33.434483,0.1,0.1,3,3,3,3,2,2,27.832031,75.009766,83.18573,96.21826,1549.292,4381.5674,51,57.5,-18.195,-7.477,69.94374,83.45318,69.63198,83.078064,1,1,1,1,18.5687,50.262543,0,0,0,0,,,0,0,2.9390707,0.53088355,7.477,18.195,-47.445,17.323011,0.41845033,0.99202776,0,2.910809,0,0,3599.8838,505.22083,1380.7556,-0.53088355,0,0,0,77.77778,82.22222,3599.8838,0,0,3599.8838,0,,,3599.8838,8500.53,0.8499725,2.1249316,0.001011967,18.537472,1821.4922,0.70997685,145.13538,129.26587,51,57.5,7.6664577,21.223963,79.24712,95.83018,,,,,,,,,,,,,,
15/12/2025 15:00,2.343,25.826,3.9958525,4.025066,4.026935,4.0503674,36.654568,38.45942,33.92614,35.218174,35.478863,36.582603,56.268,56.559002,56.268,56.559002,56.31,56.628002,30.388212,31.730263,0.1,0.1,3,3,3,3,2,2,16.166992,38.38623,83.42468,97.7124,937.6831,2290.6494,47.5,51,-21.084,-8.034,83.40282,85.10254,82.75963,84.68933,1,1,1,1,10.122337,25.33784,0,0,0,0,,,0,0,1.5185348,0.81020653,8.034,21.084,7.5257854,23.004957,0.45321402,1.1912881,0,0.6598602,0,0,3599.8887,523.7598,1355.4922,-0.81020653,0,0,0,43.333332,81.111115,3531.8906,0,0,3599.8887,0,,,3599.8887,8500.532,0.8499726,2.1249316,0.001011968,18.537498,1821.4924,0.7099774,145.13544,129.26604,47.5,51,8.064335,20.849157,95.43745,97.81735,,,,,,,,,,,,,,
15/12/2025 16:00,0.851,7.958,4.016102,4.0276213,4.0394473,4.051727,35.740772,36.654568,33.11467,33.92614,36.56211,36.772106,56.436,56.577,56.436,56.577,56.505,56.64,29.900812,31.078106,0.1,0.1,3,3,3,3,2,2,14.11377,25.36377,84.12781,100.38208,805.29785,1545.9961,45,47.5,-21.619,-8.573,84.86665,85.251945,84.43874,84.899284,1,1,1,1,8.61635,16.869867,0,0,0,0,,,0,0,1.1742971,0.8945345,8.573,21.619,8.079597,21.785622,0.4848289,1.2217761,0,0.22208767,0,0,3599.8882,512.7234,1291.9674,-0.8945345,0,0,0,76.666664,81.111115,3559.8896,0,0,3599.8882,0,,,3599.8882,8500.534,0.8499743,2.1249354,0.001011969,18.53751,1821.494,0.7099776,145.13554,129.26607,45,47.5,7.8963976,19.897442,97.5083,98.07629,,,,,,,,,,,,,,
15/12/2025 17:00,-1.416,5.478,4.0149636,4.029363,4.0418,4.0526743,35.24744,35.73768,32.675377,33.11467,36.69528,37.268925,56.457,56.595,56.457,56.595,56.493,56.658,29.877026,31.015177,0.1,0.1,3,3,3,3,2,2,12.95166,23.479004,84.410706,98.91815,738.9404,1410.4248,44.5,45.5,-21.375,-8.414,85.003845,85.318855,84.58686,85.005585,1,1,1,1,7.593799,16.250935,0,0,0,0,,,0,0,1.1146394,0.9033602,8.414,21.375,8.001004,22.8984,0.47548354,1.2083074,0.000217863,0.1601541,0,0,3599.8953,519.54895,1317.5767,-0.9033602,0,0,0,76.666664,82.22222,3447.896,0,0,3599.8953,0,,,3599.8953,8500.546,0.8499749,2.124937,0.00101197,18.537527,1821.4972,0.70997894,145.13571,129.26617,44.5,45.5,8.002929,20.293396,97.69098,98.20739,,,,,,,,,,,,,,
15/12/2025 18:00,-5.802,5.356,4.0171824,4.0280795,4.039907,4.0531654,34.886547,35.25045,32.315144,32.678013,36.89759,37.217705,56.43,56.586002,56.43,56.586002,56.478,56.664,29.867996,31.143612,0.1,0.1,3,3,3,3,2,2,12.937012,25.825195,80.66986,100.07446,737.2925,1557.6416,44,45,-21.883,-8.322,85.00464,85.35024,84.5656,84.9807,1,1,1,1,7.5606866,19.109749,0,0,0,0,,,0,0,1.1250948,0.9259128,8.322,21.883,8.427222,26.553953,0.47060907,1.236302,0.000419155,0.14263265,0,0,3600.083,507.06827,1331.0529,-0.9259128,0,0,0,76.666664,82.22222,3600.083,0,0,3600.083,0,,,3600.083,8500.995,0.8500193,2.1250494,0.001012023,18.538519,1821.5924,0.7100161,145.14334,129.27296,44,45,7.8094163,20.500246,97.66475,98.1767,,,,,,,,,,,,,,
15/12/2025 19:00,-9.296,4.911,4.004028,4.027936,4.0340614,4.051105,34.671116,34.886547,32.11958,32.317825,37.023075,37.422577,56.316,56.595,56.316,56.595,56.367,56.673,29.938278,30.907242,0.1,0.1,3,3,3,3,2,2,13.068848,24.59961,77.80243,97.445984,740.69824,1402.2949,44,45.5,-21.543,-8.558,84.23901,85.37379,83.877914,84.96679,1,1,1,1,7.8286114,16.507563,0,0,0,0,,,0,0,1.0647702,0.9093376,8.558,21.543,9.336606,24.689066,0.48405758,1.2179334,0.01833462,0.119034044,0,0,3598.547,514.68365,1294.559,-0.9093376,0,0,0,43.333332,82.22222,3406.7156,0,0,3598.547,0,,,3598.547,8497.368,0.8496569,2.1241417,0.001011592,18.530613,1820.8158,0.7097131,145.08157,129.21793,44,45.5,7.926819,19.938152,96.816635,98.15954,,,,,,,,,,,,,,
15/12/2025 20:00,-3.621,9.504,4.0042596,4.0279245,4.032192,4.0526795,34.356102,34.67686,31.756918,32.11958,36.06274,37.355995,56.316,56.589,56.316,56.589,56.37,56.673,29.944796,31.079617,0.1,0.1,3,3,3,3,2,2,12.800293,25.002441,77.80792,98.9621,747.7295,1486.4502,42.5,44,-21.135,-7.925,84.072075,85.27216,83.46187,84.871475,1,1,1,1,8.0776,18.648973,0,0,0,0,,,0,0,1.03739,0.8306656,7.925,21.135,8.137395,21.536797,0.44799232,1.194043,0.012269936,0.17543468,0,0,3599.888,524.29126,1394.8789,-0.8306656,0,0,0,77.77778,83.333336,3599.888,0,0,3599.888,0,,,3599.888,8500.54,0.849974,2.124934,0.001011969,18.537514,1821.4928,0.7099785,145.1357,129.266,42.5,44,8.074748,21.478931,96.30352,98.04199,,,,,,,,,,,,,,
15/12/2025 21:00,-16.656,4.578,3.9585311,4.0280952,3.9898088,4.049857,33.5799,34.35896,30.826027,31.756918,33.28167,36.070423,55.668,56.571,55.668,56.571,55.695,56.628002,30.042677,31.465935,0.1,0.1,3,3,3,3,2,2,2.4658203,21.47705,72.54822,94.6582,107.77588,1417.6758,35.5,42.5,-21.334,-8.349,79.498184,85.28846,78.916046,84.83183,1,1,1,1,1.4688927,16.93883,0,0,0,0,,,0,0,0.49488524,0.8563205,8.349,21.334,6.8587813,20.722769,0.4688548,1.2025975,0.35401526,0.023438055,0,0,3599.882,513.72375,1285.7389,-0.8563205,0,0,0,74.44444,82.22222,3527.8342,0,0,3599.882,0,,,3599.882,8500.525,0.84997267,2.1249306,0.001011968,18.537495,1821.49,0.7099773,145.13533,129.26581,35.5,42.5,7.904966,19.755941,90.69716,97.9931,,,,,,,,,,,,,,
15/12/2025 22:00,-21.194,-9.128,3.8996975,3.9751904,3.9278593,3.9986904,32.765343,33.5799,30.17491,30.826027,32.68757,34.244537,54.741,55.728,54.741,55.725002,54.774002,55.782,30.915152,36.108585,0.1,0.1,3,3,3,3,2,2,0,2.5268555,35.36499,73.38043,0,108.54492,30.5,35.5,-21.147,-9.616,73.1118,79.68786,72.52733,79.18971,1,1,1,1,0,1.4812033,0,0,0,0,,,0,0,0.035941448,0.8472944,9.616,21.147,9.525691,21.194,0.53201485,1.1749274,0.8154739,0,0,0,3599.8818,469.72983,1046.7869,-0.8472944,0,0,0,78.888885,83.333336,3599.8818,0,0,3599.8818,0,,,3599.8818,8500.514,0.8499717,2.1249282,0.001011966,18.53749,1821.4891,0.7099759,145.13513,129.26573,30.5,35.5,7.152502,16.000504,82.817955,91.034676,,,,,,,,,,,,,,
15/12/2025 23:00,-22.508,-10.557,3.8283863,3.913375,3.8611383,3.9339364,32.40426,32.765343,29.929585,30.17491,32.92828,34.28807,53.82,54.858,53.82,54.858,53.874,54.909,34.725998,38.78661,0.1,0.1,3,3,3,3,2,2,0,0,0.4586792,34.999695,0,0,28.5,30.5,-22.375,-10.491,66.08168,73.1267,65.37656,72.80985,1,1,1,1,0,0,0,0,0,0,,,0,0,0,0.9812897,10.491,22.375,10.557,22.508,0.5671435,1.2114048,0.9900374,0,0,0,3599.8826,403.2382,838.12115,-0.9812897,0,0,0,77.77778,82.22222,3531.8767,0,0,3599.8826,0,,,3599.8826,8500.519,0.84997284,2.124931,0.001011967,18.537495,1821.4911,0.7099764,145.13521,129.2658,28.5,30.5,6.10559,12.6676855,73.99891,83.16639,,,,,,,,,,,,,,
16/12/2025 00:00,-22.872,-15.885,3.7402864,3.838473,3.7729876,3.8651989,32.02081,32.409496,29.539953,29.932112,32.79,34.177956,52.548,53.889,52.548,53.889,52.608,53.919,34.889633,40.28687,0.1,0.1,3,3,3,3,2,2,0,0,0.4888916,0.81573486,0,0,28,28.5,-22.522,-15.777,56.68384,66.17136,56.11971,65.46723,1,1,1,1,0,0,0,0,0,0,,,0,0,0,1.0120915,15.777,22.522,15.885,22.872,0.8406459,1.1997025,1.0197263,0,0,0,3599.8823,335.1287,531.4306,-1.0120915,0,0,0,78.888885,83.333336,3599.8823,0,0,3599.8823,0,,,3599.8823,8500.525,0.8499725,2.124932,0.001011967,18.537481,1821.4922,0.7099769,145.13527,129.26575,28,28.5,4.987501,8.019453,62.582436,74.11074,,,,,,,,,,,,,,
16/12/2025 01:00,-23.369,-16.177,3.6634517,3.7507405,3.696677,3.777482,31.558775,32.02081,29.118925,29.54248,32.66196,34.026867,51.492,52.614002,51.492,52.614002,51.54,52.692,35.087547,41.020096,0.1,0.1,3,3,3,3,2,2,0,0,0.5163574,0.80200195,0,0,28,28,-22.995,-15.913,48.903175,56.79299,48.36246,56.308826,1,1,1,1,0,0,0,0,0,0,,,0,0,0,0.9781006,15.913,22.995,16.177,23.369,0.8288923,1.1905432,0.98411036,0,0,0,3599.8801,284.24786,444.98257,-0.9781006,0,0,0,80,83.333336,3408.073,0,0,3599.8801,0,,,3599.8801,8500.523,0.84997207,2.12493,0.001011968,18.537485,1821.4902,0.70997685,145.13533,129.26575,28,28,4.169961,6.5940304,53.015423,62.815674,,,,,,,,,,,,,,
16/12/2025 02:00,-22.062,-13.508,3.6114273,3.6758993,3.6410613,3.6987965,31.2437,31.561308,28.838926,29.116423,32.585136,34.03967,50.709,51.552002,50.709,51.552002,50.802002,51.600002,35.139572,41.215584,0.1,0.1,3,3,3,3,2,2,0,0,0.5081177,0.80474854,0,0,28,28,-21.928,-13.471,40.86389,48.81583,40.00955,48.289967,1,1,1,1,0,0,0,0,0,0,,,0,0,0,0.8519666,13.471,21.928,13.508,22.062,0.6876272,1.1243143,0.85857356,0,0,0,3599.88,238.3095,428.46088,-0.8519666,0,0,0,80,83.333336,3599.88,0,0,3599.88,0,,,3599.88,8500.518,0.8499713,2.1249294,0.001011966,18.537468,1821.491,0.70997596,145.13513,129.26569,28,28,3.3975446,6.1957626,42.713776,52.926014,,,,,,,,,,,,,,
16/12/2025 03:00,-23.074,-10.772,3.579808,3.6262739,3.6034107,3.6455307,31.088076,31.246283,28.70359,28.841476,32.55697,34.026867,50.238,50.817,50.238,50.817,50.292,50.877,35.328228,41.47723,0.1,0.1,3,3,3,3,2,2,0,0,0.5081177,0.80474854,0,0,28,28,-22.688,-10.466,35.469883,40.919956,34.766792,40.186153,1,1,1,1,0,0,0,0,0,0,,,0,0,0,0.7728955,10.466,22.688,10.772,23.074,0.5264502,1.1471506,0.78095514,0,0,0,3602.5083,209.15576,439.3355,-0.7728955,0,0,0,80,83.333336,3414.5083,0,0,3602.5083,0,,,3602.5083,8506.721,0.8505927,2.1264818,0.001012706,18.551004,1822.8196,0.71049434,145.24121,129.3601,28,28,2.9519508,6.2534466,36.247887,42.931583,,,,,,,,,,,,,,
16/12/2025 04:00,-20.694,-8.383,3.556029,3.5932314,3.5800679,3.6087544,31.042233,31.110998,28.66784,28.810904,32.544167,34.07296,49.893,50.319,49.893,50.319,49.965,50.385002,35.02434,41.731617,0.1,0.1,3,3,3,3,2,2,0,0,0.5383301,0.87890625,0,0,28,28,-20.618,-8.345,31.74845,35.6664,31.161238,35.26835,1,1,1,1,0,0,0,0,0,0,,,0,0,0,0.63169503,8.345,20.618,8.383,20.694,0.41883555,1.0342607,0.6381392,0,0,0,3599.8542,198.46124,480.38632,-0.63169503,0,0,0,80,83.333336,3599.8542,0,0,3599.8542,0,,,3599.8542,8500.462,0.8499657,2.1249158,0.00101196,18.537348,1821.4779,0.70997113,145.13423,129.26476,28,28,2.7421892,6.625121,31.801155,36.866455,,,,,,,,,,,,,,
16/12/2025 05:00,-13.551,-8.28,3.525982,3.5660465,3.5522723,3.5850792,31.10845,31.343414,28.790497,29.07829,32.4571,34.00894,49.497,50.004,49.497,50.004,49.563,50.04,35.282784,41.850315,0.1,0.1,3,3,3,3,2,2,0,0,0.57403564,0.9283447,0,0,28,28,-13.858,-8.201,27.778149,32.11905,27.076145,31.364384,1,1,1,1,0,0,0,0,0,0,,,0,0,0,0.48546207,8.201,13.858,8.28,13.551,0.4069102,0.6916666,0.49222058,0,0,0,3599.8845,236.65654,437.5654,-0.48546207,0,0,0,80,82.22222,3408.0667,0,0,3599.8845,0,,,3599.8845,8500.521,0.8499723,2.1249316,0.001011967,18.537487,1821.4907,0.7099768,145.13535,129.2658,28,28,3.1289399,5.942024,26.76301,32.051693,,,,,,,,,,,,,,
16/12/2025 06:00,-16.047,-8.048,3.4938848,3.5373714,3.519052,3.5543447,31.340822,31.571646,29.07829,29.34736,32.4571,34.062717,49.041,49.62,49.041,49.62,49.113,49.638,35.336056,41.95713,0.1,0.1,3,3,3,3,2,2,0,0,0.62072754,0.96954346,0,0,28,28,-15.861,-7.861,22.860485,27.914608,22.166582,27.241497,1,1,1,1,0,0,0,0,0,0,,,0,0,0,0.47245198,7.861,15.861,8.048,16.047,0.38834128,0.7840727,0.4797037,0,0,0,3599.8892,161.54393,378.08685,-0.47245198,0,0,0,80,82.22222,3599.8892,0,0,3599.8892,0,,,3599.8892,8500.543,0.8499739,2.1249332,0.001011969,18.537514,1821.4948,0.7099781,145.1354,129.26605,28,28,2.0313258,4.9783506,20.708046,26.966938,,,,,,,,,,,,,,
16/12/2025 07:00,-12.298,-8.091,3.4464364,3.5009387,3.4809911,3.524347,31.566458,31.715672,29.344847,29.524794,32.418686,33.993576,48.48,49.167,48.48,49.155,48.576,49.179,35.51506,41.980988,0.1,0.1,3,3,3,3,2,2,0,0,0.6454468,1.0244751,0,0,28,28,-12.127,-8.004,17.006817,23.104057,15.85992,22.241123,1,1,1,1,0,0,0,0,0,0,,,0,0,0,0.44412833,8.004,12.127,8.091,12.298,0.3918278,0.595084,0.45077503,0,0,0,3599.8733,108.00893,273.58453,-0.44412833,0,0,0,81.111115,83.333336,3407.8738,0,0,3599.8733,0,,,3599.8733,8500.507,0.84997123,2.1249268,0.001011965,18.53744,1821.4875,0.7099756,145.13501,129.26553,28,28,1.1764437,3.406074,12.930038,20.799976,,,,,,,,,,,,,,
16/12/2025 08:00,-15.085,-8.452,3.3976912,3.454633,3.426882,3.4866858,31.702822,31.787888,29.479187,29.608257,32.357227,34.00126,47.745,48.585,47.745,48.585,47.796,48.606,35.43746,42.378063,0.1,0.1,3,3,3,3,2,2,0,0,0.6729126,1.1810303,0,0,28,28,-14.817,-8.386,11.6560545,17.238855,11.480896,16.00553,1,1,1,1,0,0,0,0,0,0,,,0,0,0,0.48426142,8.386,14.817,8.452,15.085,0.40625137,0.7154067,0.490336,0,0,0,3599.8823,27.387016,148.04367,-0.48426142,0,0,0,80,83.333336,3599.8823,0,0,3599.8823,0,,,3599.8823,8500.524,0.849972,2.1249323,0.001011967,18.537504,1821.4921,0.709977,145.1353,129.26593,28,28,0.23947899,1.6167713,7.529389,13.109619,,,,,,,,,,,,,,
16/12/2025 09:00,-17.918,-8.689,3.3576844,3.410834,3.3918471,3.4338539,31.749157,31.84729,29.532393,29.661524,32.646595,33.97821,47.217,47.883,47.217,47.883,47.274002,47.907,35.89052,42.638947,0.1,0.1,3,3,3,3,2,2,0,0,0.7525635,1.3018799,0,0,28,28,-17.454,-8.54,10.438085,11.793685,10.242271,11.599636,1,1,1,1,0,0,0,135,0,0,,,0,0,0,0.4117982,8.54,17.454,8.689,17.918,0.40717867,0.82449204,0.41787168,0,0,0,2739.1206,11.288713,46.481297,-0.4117982,0,0,0,81.111115,83.333336,2739.1206,0,0,2739.1206,0,,,2739.1206,6467.972,0.64673656,1.6168407,0.000769997,14.105015,1385.9568,0.54021525,110.43219,98.35722,28,28,0.08846872,0.41001993,6.0017934,7.6758313,,,,,,,,,,,,,,
16/12/2025 11:00,-0.001,20.082,3.3985999,3.436617,3.4170613,3.458765,29.600676,29.83858,28.74452,28.80323,28.208872,29.46104,47.757,48.351,47.757,48.36,47.766,48.372,42.586353,44.5791,0.17,0.17,3,3,3,3,2,2,0,15.021973,70.73822,96.023254,0,751.5747,25.5,27.5,-0.001,0.001,11.450331,13.494105,11.234626,12.929825,1,1,1,1,0,9.187175,0,0,0,0,,,0,0,0.07475013,0,0,0.001,-5.4863396,12.5376215,0,4.8249E-05,5.31E-08,0.09925561,0,0,0,70.210075,129.4135,-3.24E-07,0,0,0,82.22222,83.333336,311.95035,0,0,493.53946,0,,,0,0,0,0,0,0,0,0,0,0,25.5,27.5,0,0,7.225664,9.316353,,,,,,,,,,,,,,
16/12/2025 12:00,14.751,64.433,3.4370549,3.576864,3.4594436,3.6186337,29.84106,31.100838,28.719023,28.91541,29.46104,30.779806,48.36,50.52,48.369,50.526,48.381,50.55,42.28726,44.036526,0.17,0.17,3,3,3,3,2,2,12.797852,46.276855,81.78497,82.90283,635.8887,2404.0283,27.5,34.5,-0.001,0.002,13.567981,35.19777,12.999527,34.705574,1,1,1,1,7.704749,29.009678,0,0,0,0,,,0,0,1.0683993,0,0,7.000637,-18.156143,2.9750385,0,0.3418061,0,1.4519432,0,0,0,131.70238,839.56146,-3.80E-06,0,0,0,80,83.333336,3599.8877,0,0,3599.8877,0,,,0,0,0,0,0,0,0,0,0,0,27.5,34.5,0,0,9.402317,36.172386,,,,,,,,,,,,,,
16/12/2025 13:00,14.396,109.537,3.5773432,3.8136976,3.6192048,3.8841522,31.10338,36.370068,28.912891,32.87424,30.777246,33.998695,50.526,54.306,50.535,54.306,50.556,54.333,34.84081,47.01015,0.1,0.17,3,3,3,3,2,2,28.688965,75.07568,82.85339,92.86743,1562.3657,4270.3857,34.5,49,-19.923,0.001,35.262424,65.45702,34.77994,64.6464,1,1,1,1,18.852617,47.869038,0,128,0,0,,,0,0,3.0717258,0.49694937,0,19.923,-34.488174,18.378593,0,1.0420723,0,3.8308663,0,0,3495.7378,323.10568,1219.822,-0.4969495,0,0,0,78.888885,82.22222,3599.7295,0,0,3599.7295,8.00769,,,3495.7378,8254.599,0.8253819,2.063455,0.00098269,18.001184,1768.7943,0.68943715,140.93645,125.52604,34.5,49,0,17.75897,36.264103,73.098404,,,,,,,,,,,,,,
16/12/2025 14:00,21.511,110.703,3.7815213,3.9876163,3.8232481,4.0250382,36.370068,39.021133,32.876873,35.276913,33.90907,35.14339,53.316,56.28,53.316,56.28,53.493,56.343002,32.200302,35.29814,0.1,0.1,3,3,3,3,2,2,25.717773,75.03418,82.66113,93.114624,1513.4766,4400.7935,48,57,-17.356,-7.618,61.46617,81.9875,61.124485,81.64915,1,1,1,1,18.262686,51.081326,0,0,0,0,,,0,0,3.4545596,0.51198447,7.618,17.356,-35.88855,15.974487,0.42542723,0.92977834,0,3.7214088,0,0,3599.888,467.41385,1378.1351,-0.51198447,0,0,0,78.888885,82.22222,3599.888,0,0,3599.888,0,,,3599.888,8500.54,0.84997416,2.1249352,0.001011969,18.537533,1821.4944,0.7099783,145.13553,129.26605,48,57,7.013866,21.162539,68.75483,94.067894,,,,,,,,,,,,,,
16/12/2025 15:00,2.827,42.144,3.965997,4.022516,4.0019717,4.0484505,36.61056,38.61227,33.89849,35.17423,35.14083,36.019207,55.953,56.535,55.953,56.535,56.010002,56.619,31.454605,32.85241,0.1,0.1,3,3,3,3,2,2,20.644531,57.51953,82.85889,95.781555,1107.0923,3228.003,48,53,-20.809,-8.085,80.56342,84.89487,80.137024,84.51573,1,1,1,1,12.76135,34.41422,0,0,0,0,,,0,0,1.8673763,0.8234048,8.085,20.809,0.008808136,24.021145,0.45575145,1.1749386,0,1.0049347,0,0,3599.8833,529.11316,1334.5084,-0.8234048,0,0,0,77.77778,82.22222,3531.8687,0,0,3599.8833,0,,,3599.8833,8500.53,0.8499723,2.1249337,0.001011968,18.53751,1821.4913,0.7099774,145.13547,129.26591,48,53,8.135496,20.514847,92.202995,97.60325,,,,,,,,,,,,,,
16/12/2025 16:00,0.829,8.681,4.013745,4.027155,4.039002,4.052197,35.629818,36.61056,33.061028,33.89849,36.001278,36.95137,56.439,56.595,56.439,56.595,56.502,56.655,31.127508,32.41163,0.1,0.1,3,3,3,3,2,2,14.350586,26.07666,86.613464,94.721375,820.56885,1654.1016,46,48,-21.855,-8.41,84.75166,85.28433,84.28913,84.890144,1,1,1,1,8.870546,17.848907,0,0,0,0,,,0,0,1.2738074,0.96605605,8.41,21.855,8.97734,21.925426,0.475863,1.2346545,0,0.26833642,0,0,3599.8884,506.80978,1315.6188,-0.96605605,0,0,0,77.77778,82.22222,3599.8884,0,0,3599.8884,0,,,3599.8884,8500.531,0.8499732,2.1249363,0.001011968,18.537523,1821.4944,0.709978,145.13556,129.26599,46,48,7.80461,20.261618,97.323784,98.06502,,,,,,,,,,,,,,
16/12/2025 17:00,-2.969,5.076,4.0166216,4.0288,4.0408936,4.0525804,35.16547,35.63273,32.614544,33.0637,36.938564,37.427696,56.433,56.592,56.433,56.592,56.517002,56.661,31.060947,32.276505,0.1,0.1,3,3,3,3,2,2,14.226074,24.985352,82.86438,93.93036,828.2593,1479.6387,45.5,46,-21.948,-9.231,84.869286,85.32586,84.48235,84.9348,1,1,1,1,8.8982,16.25196,0,0,0,0,,,0,0,1.2164654,1.0014838,9.231,21.948,9.995074,26.90943,0.5220407,1.2405009,0.000533948,0.16717423,0,0,3599.8972,505.14066,1198.6154,-1.0014838,0,0,0,76.666664,81.111115,3531.89,0,0,3599.8972,0,,,3599.8972,8500.555,0.84997517,2.124938,0.001011971,18.537567,1821.4973,0.70997936,145.13588,129.26637,45.5,46,7.7793384,18.459194,97.56209,98.12009,,,,,,,,,,,,,,
