day,hour,dayofweek,dayofyear,weekofyear,Core Ess Current Avg,Core Ess Brick Min Voltage Avg,Core System Ambient Temp Avg,Core System Link Voltage Avg,Core System Humidity Avg,Core Mppt Output Current Avg,Core Mppt Array Voltage Avg,Core Sum of Load Current Avg,Core Ess Max Soc Avg,Metric Solar Energy Provided Asum,Metric Load Energy Used Asum,Metric Load Measurement Avg,Metric Battery Energy Provided Asum,Metric Battery Energy Consumed Asum,temperature_2m (°C),relative_humidity_2m (%),precipitation (mm),direct_normal_irradiance (W/m²)
20,16,5,354,51,-5.5195,4.0222572,37.668427,56.553,31.4667205,18.010254,92.59552,-15.3245,85.394577,1.1134773,0.91408193,0.8624711,0.001148789,0.14191896,31.9,47,0,659
20,17,5,354,51,-2.382,4.0159794,37.869457,56.457,31.7283885,18.7170405,82.84378,-15.7505,84.839285,1.1149268,1.0034572,0.89065053,0.026189826,0.08482625,30.8,53,0,553.8
20,18,5,354,51,-10.3025,3.97219265,36.9705825,55.806001,31.3089925,6.4282225,68.892519,-15.859,80.40173,0.2271985,0.9341947,0.89203105,0.6490392,0.000104084,28.7,65,0,152.5
20,19,5,354,51,-16.82,3.90801765,35.113945,54.8655,31.110788,0.02319336,27.88055455,-17.1235,73.757922,1.27E-05,0.72225744,0.938581725,0.7262657,0,27.5,68,0,0
20,20,5,354,51,-20.6795,3.7703017,32.5403255,53.001,31.5124215,0,0.151062015,-20.376,59.9552155,0,1.2821827,1.0884989,1.3286202,0,27.3,74,0,0
20,21,5,354,51,-20.696,3.722988,32.9987065,52.287,33.9330615,0,0.16204834,-20.538,54.7056865,0,1.0897224,1.06115473,1.0970484,0,27,76,0,0
20,22,5,354,51,-20.8035,3.66908335,32.510874,51.531001,33.800047,0,0.17715454,-20.376,49.067585,0,0.31786004,1.06889375,0.31989512,0,26.4,77,0,0
20,23,5,354,51,-17.644,3.58012515,32.717019,50.226001,34.1483915,0,0.129089355,-17.732,35.3756195,0,1.2663456,0.8889748,1.5706546,0,26,78,0,0
21,0,6,355,51,-14.2815,3.5669013,33.148515,50.017501,36.93862,0,0.129089355,-14.2065,32.939542,0,0.67773974,0.70008701,0.6844806,0,25.5,81,0,0
21,1,6,355,51,-14.1885,3.53018745,33.188205,49.572001,37.281413,0,0.11947632,-14.0075,28.1221895,0,0.59490585,0.705273465,0.60184723,0,25,84,0,0
21,2,6,355,51,-12.298,3.48960115,33.1485135,49.0425,37.5273095,0,0.115356445,-12.575,22.629306,0,0.51863194,0.61076757,0.5262188,0,24.5,87,0,0
21,3,6,355,51,-12.8025,3.4419553,33.1677185,48.387,37.463253,0,0.118103025,-12.4725,15.980579,0,0.50134975,0.6087157,0.5081002,0,24,90,0,0
21,4,6,355,51,-12.055,3.3969177,33.226617,47.727,37.767848,0,0.144195558,-12.0575,11.60263275,0,0.49092868,0.57309429,0.49782896,0,23.5,92,0,0
21,5,6,355,51,-11.8695,3.3711519,33.458367,47.412,36.4451235,0,0.168914795,-12.046,10.828447,0,0.06112176,0.57140423,0.0617249,0,23.2,93,0,0
21,6,6,355,51,-0.13125,3.399048725,31.11849375,47.817,39.82342425,3.8861085,39.8954774,-6.02875,12.471811,0.1263649,0.03056088,0.285726292,0.030862558,0.176035985,22.8,95,0,0
21,7,6,355,51,11.607,3.42694555,28.7786205,48.222,43.201725,7.772217,79.62204,-6.02875,14.115175,0.2527298,0,4.84E-05,2.17E-07,0.35207197,25,80,0,176.7
21,8,6,355,51,47.248,3.5615535,31.457144,50.31,43.6895715,37.0837405,86.702727,-7.328,32.7983305,1.7630781,0.121395335,0.376523675,0,2.413006,27.2,62,0,568.5
21,9,6,355,51,75.7705,3.795004,33.91035,53.761501,38.901229,65.6237785,87.636568,-7.7055,63.32146,3.734563,0.42582142,0.47263838,0,4.814259,28.8,56,0,749
21,10,6,355,51,48.5945,3.97489425,34.8847475,56.1825,32.769706,48.6547835,91.845705,-8.98,81.117345,2.8071504,0.44892925,0.43409962,0,2.311015,30.2,52,0,834.5
21,11,6,355,51,7.8575,4.0163685,35.79897,56.5185,32.0201205,20.29663125,93.897398,-14.661,84.723725,1.1655531,0.7070195,0.828482765,0,0.41855705,31.4,48,0,879.5
21,12,6,355,51,3.3775,4.01988415,36.366205,56.527501,31.7182805,19.069824,93.260193,-15.1275,85.1532275,1.1231333,0.88898706,0.85683971,0,0.1891742,32.2,46,0,880.3
21,13,6,355,51,3.0335,4.0212432,36.8041215,56.530502,31.599514,19.0966795,92.98828,-15.1585,85.171035,1.1264932,0.9249831,0.85514244,0,0.15265904,32,46,0,914.3
21,14,6,355,51,2.9575,4.02036,37.183132,56.5365,31.686984,18.708496,93.278045,-15.2605,85.18775,1.1220026,0.9239842,0.862923535,0.000122387,0.14610615,31.8,46,0,665.6
21,15,6,355,51,2.5355,4.02137445,37.4392225,56.529,31.527808,19.3200685,93.331605,-15.3785,85.166115,1.1294484,0.9348561,0.8694108,2.59E-05,0.14174977,32.3,45,0,844.8
21,16,6,355,51,2.774,4.02128365,37.637695,56.5305,31.4328615,19.667969,92.272795,-15.3785,85.200367,1.1464244,0.9510765,0.887047265,2.90E-05,0.13927764,31.7,46,0,748.3
21,17,6,355,51,-0.9655,4.01464785,37.947568,56.439,31.383438,18.782959,90.16342,-15.688,84.765272,1.0769188,0.91816485,0.850302475,0.017511684,0.10761179,30.6,49,0,557.3
21,18,6,355,51,-6.9605,4.00043685,37.864336,56.224501,31.3089865,10.0756836,83.82294,-17.8775,83.273,0.18523493,0.3461589,1.00614402,0.11562603,0,28.8,59,0,151.2
21,19,6,355,51,-13.07525,3.901152025,35.414235,54.8197505,31.39018525,5.0378418,41.96365506,-18.58275,73.168479,0.1324285,1.4960377,1.016480975,1.330709915,0,27.8,68,0,0
21,20,6,355,51,-19.19,3.8018672,32.964134,53.415,31.471384,0,0.104370115,-19.2495,63.063958,0.07962207,2.6459165,1.02681793,2.5457938,0,27.6,73,0,0
21,21,6,355,51,-19.3185,3.7293929,32.975659,52.416,33.830695,0,0.10848999,-19.288,55.66768,0,0.98624563,1.01181307,0.9940693,0,27.1,76,0,0
21,22,6,355,51,-19.4305,3.6595416,32.998706,51.399002,35.2349795,0,0.097503665,-19.2495,47.9421365,0,0.9498674,0.99274635,0.95656127,0,26.8,77,0,0
21,23,6,355,51,-17.6335,3.60657035,33.0127905,50.5965,35.8957595,0,0.097503665,-17.8865,40.0316905,0,0.88391745,0.90351325,0.8895814,0,26.4,78,0,0
22,0,0,356,52,-15.186,3.57452165,33.1011375,50.157001,36.722103,0,0.09475708,-15.321,34.153285,0,0.6853055,0.768764275,0.69132704,0,25.6,80,0,0
22,1,0,356,52,-12.565,3.54428445,33.1702805,49.731,37.2373425,0,0.090637205,-12.283,29.7591435,0,0.54763895,0.612107,0.55436474,0,25.1,83,0,0
22,2,0,356,52,-10.6955,3.51225255,33.1997295,49.3185,37.472015,0,0.09475708,-11.6105,25.269705,0,0.4724372,0.51843239,0.47915223,0,25.2,83,0,0
22,3,0,356,52,-11.6705,3.4691205,33.262469,48.804,37.867937,0,0.090637205,-11.6105,19.68468,0,0.46082994,0.56725165,0.46804228,0,24.8,86,0,0
22,4,0,356,52,-11.7565,3.4195802,33.209974,48.111,37.6372185,0,0.086517335,-12.0705,14.191539,0,0.47727492,0.57940688,0.48392332,0,24.4,88,0,0
22,5,0,356,52,-12.778,3.37922215,33.0588855,47.499,37.82489,0,0.1071167,-12.0705,11.068034,0,0.45659408,0.5984644,0.4614945,0,24.1,89,0,0
22,6,0,356,52,-0.686,3.400211825,31.348948,47.8215,42.608137,3.96118175,39.68124485,-6.2875,12.29280175,0.10796646,0.22829704,0.360007925,0.230747228,0.14713499,23.7,92,0,0
22,7,0,356,52,11.406,3.4212015,29.6390105,48.144,47.391384,7.9223635,79.255373,-6.2875,13.5175695,0.21593292,0,0.12155145,-4.30E-08,0.29426998,25,88,0,161.9
22,8,0,356,52,48.5145,3.55412205,31.6684,50.1945,46.397504,36.5075685,84.428558,-7.036,32.061367,1.7069461,0.13003108,0.4320733,0,2.3126123,27.5,68,0,586.2
22,9,0,356,52,75.148,3.78828595,33.90395,53.715001,39.1302855,66.6760255,85.928193,-10.3025,62.973299,3.7377677,0.47464064,0.55517243,0,4.739734,28.8,61,0,757.6
22,10,0,356,52,52.573,3.9549581,35.069129,55.773,32.54227,51.269531,90.027465,-11.632,81.02217,3.0252316,0.4934871,0.65621418,0,2.5391698,30.3,56,0,840.6
22,11,0,356,52,11.246,4.00669775,36.090912,56.404501,31.801221,24.16748,93.0761725,-14.6485,84.85389,1.37977,0.84637684,0.8277412,0,0.4743039,31.5,51,0,884.2
22,12,0,356,52,3.4775,4.01893275,36.7004025,56.535,31.6565335,19.2785645,92.980045,-14.9065,85.31292,1.135279,0.88552386,0.857123235,8.55E-05,0.19382203,32.4,47,0,902.1
22,13,0,356,52,2.9755,4.012988,37.153683,56.451,31.588593,15.6860355,92.92099,-15.1555,85.3914,1.1679484,0.95335335,0.84356249,9.89E-05,0.1556538,32.2,47,0,909.2
22,14,0,356,52,2.6515,4.0224383,37.6159265,56.565,31.4802045,14.6972655,92.0997625,-15.5985,85.374585,1.2322242,1.025425,0.88239345,0,0.14493701,32.5,45,0,854.8
22,15,0,356,52,2.4335,4.023498,37.965495,56.562002,31.215867,14.0209964,92.79602,-15.668,85.39656,1.2201275,1.0088602,0.886173925,0,0.14444844,32.7,44,0,827.7
22,16,0,356,52,2.258,4.02260675,38.042323,56.560501,31.3738575,12.71850595,91.610872,-15.668,85.400888,1.1854595,0.9874565,0.8990874,5.53E-05,0.1396354,32,45,0,737.4
22,17,0,356,52,0.5035,4.0145586,38.3342685,56.454,31.440585,18.050537,88.725588,-15.898,84.8222505,1.1252636,1.0125597,0.88095675,0.023090981,0.07414729,31,49,0,521.1
22,18,0,356,52,-10.834,3.97081225,37.564713,55.773001,31.203426,6.368408,69.9623105,-18.1135,80.0197145,0.22922654,0.99825025,1.03591905,0.72649,3.07E-06,28.9,62,0,158.3
22,19,0,356,52,-17.9415,3.8941549,35.573621,54.6765,31.1497785,0.013427735,27.82836993,-18.562,72.219533,4.18E-06,0.9920564,0.99239397,0.99917483,0,27.5,71,0,0
22,20,0,356,52,-20.187,3.8079063,33.822004,53.478,31.2123465,0,0.111236575,-19.8885,63.529023,0,1.0852293,1.069352,1.0927024,0,27.1,74,0,0
22,21,0,356,52,-19.789,3.7127744,32.647877,52.1775,31.5470505,0,0.112609865,-19.8885,53.7477665,0,1.0490495,1.033712515,1.0567406,0,26.8,75,0,0
22,22,0,356,52,-19.7375,3.6439966,32.87323,51.1155,33.766993,0,0.112609865,-19.6285,44.6931365,0,0.9788533,1.00545775,0.9865495,0,26.2,77,0,0
22,23,0,356,52,-17.4125,3.5974727,32.971819,50.472,35.075264,0,0.112609865,-17.2225,37.6855985,0,0.7961571,0.8689568,0.80288523,0,26,79,0,0
23,0,1,357,52,-15.9335,3.5645812,33.089615,50.007,36.4264145,0,0.112609865,-16.1005,32.67793,0,0.7411443,0.80547884,0.7480571,0,25.5,82,0,0
23,1,1,357,52,-13.373,3.5296963,33.1049805,49.563,36.9142935,0,0.10848999,-13.99,27.809967,0,0.53052455,0.69457654,0.5378842,0,25.1,85,0,0
23,2,1,357,52,-12.3095,3.49479855,33.0780925,49.1025,37.0444395,0,0.105743408,-12.2305,22.947718,0,0.4498692,0.60120594,0.45619404,0,25.5,83,0,0
23,3,1,357,52,-11.7675,3.44773015,33.0921765,48.531,36.880261,0,0.105743405,-11.9265,16.6553085,0,0.45939964,0.56872187,0.46653193,0,25.1,85,0,0
23,4,1,357,52,-12.4435,3.40254225,33.062725,47.8455,36.9060765,0,0.102996825,-11.9265,12.0727915,0,0.4830542,0.57035624,0.49039873,0,24.7,88,0,0
23,5,1,357,52,-13.328,3.36810105,32.6606815,47.4015,36.3203135,0,0.102996825,-11.9265,10.809565,0,0.22830382,0.621718265,0.2308877,0,24,92,0,0
23,6,1,357,52,-1.42125,3.3931674,30.85920925,47.7510005,41.59483675,3.6364745,40.87531942,-6.5605,11.934382,0.091589965,0.11415191,0.386030038,0.115443882,0.12727259,23.6,94,0,0
23,7,1,357,52,10.4855,3.41823375,29.057737,48.100501,46.86936,7.272949,81.647642,-6.185,13.059199,0.18317993,0,0.15034181,6.35E-08,0.25454518,25.6,86,0,163.2
23,8,1,357,52,46.235,3.54895735,31.749066,50.103001,44.7972065,35.618896,86.12869,-6.185,31.1192055,1.662143,0.11247992,0.31848523,0,2.2673368,28.1,68,0,586.5
23,9,1,357,52,85.498,3.77348805,33.9743725,53.553001,38.1952575,53.413087,89.41086,-8.254,62.366806,3.691482,0.36020222,0.44645214,0,4.806608,29.4,62,0,741.4
23,10,1,357,52,53.6715,3.9671243,35.085775,56.154001,32.5847425,37.474365,91.804505,-12.4715,80.682905,3.0871103,0.51767457,0.7028842,0,2.5693452,30.7,56,0.1,786.9
23,11,1,357,52,10.571,4.0136077,36.1523725,56.4885,31.7861215,24.91333,94.031983,-14.614,84.380455,1.3423396,0.82751274,0.82575921,0,0.46378326,31.8,48,0,789
23,12,1,357,52,2.726,4.0192588,36.847653,56.4975,31.581887,19.9646,90.085145,-15.151,84.8416925,1.1876135,0.9372614,0.857003525,6.57E-05,0.19452947,32.7,44,0,843.3
23,13,1,357,52,-2.515,4.01406625,37.4878815,56.424001,31.3463925,13.62915065,89.818725,-15.6535,84.579455,1.247248,1.0429369,0.8863434,0.011599616,0.16333608,32,48,0,854.6
23,14,1,357,52,0.1755,4.0187005,38.0871375,56.5035,31.4340885,19.1577145,89.950563,-15.6535,84.775485,1.230675,1.0215645,0.8852136,0.000881724,0.1516343,32.2,48,0,835.7
23,15,1,357,52,2.258,4.02032185,38.377806,56.5365,31.375458,18.569336,93.533478,-15.3335,84.9541475,1.096951,0.8891281,0.851977885,0.000136632,0.14798248,32.3,49,0,793.8
23,16,1,357,52,-4.4865,4.02007695,38.26,56.526,31.393155,18.586426,92.572175,-15.3335,84.942925,1.1416185,0.9452919,0.86655669,0.001044611,0.1344771,31.8,50,0,728.7
23,17,1,357,52,-1.266,4.0133757,38.494328,56.4375,31.43188,19.1442875,85.833435,-15.587,84.397935,1.1337615,1.0048449,0.88110945,0.01963878,0.09314028,30.5,55,0,571
23,18,1,357,52,-10.5075,3.9707782,37.7759875,55.791,31.1806505,6.6589355,68.7236,-15.869,80.188335,0.26576686,0.9688095,0.88336105,0.64883906,0.000525694,28.8,66,0,157
23,19,1,357,52,-18.1755,3.89618185,35.934704,54.726,31.089633,0.06347656,27.87780822,-18.289,72.530025,0.000212081,1.0145276,0.9987076,1.0228992,0,28.6,64,0,0
23,20,1,357,52,-18.961,3.8089361,34.282952,53.4975,31.33818,0,0.1222229,-18.8965,63.749226,0,1.0806912,1.01042182,1.0879444,0,28.3,70,0,0
23,21,1,357,52,-20.787,3.7143507,33.0806505,52.2105,31.375765,0,0.115356445,-19.715,54.075642,0,1.0749472,1.058242785,1.083916,0,27.7,76,0,0
23,22,1,357,52,-19.689,3.64221085,32.898835,51.150001,33.7812915,0,0.116729735,-19.715,44.613098,0,0.98498654,1.00809485,0.9932651,0,27.2,81,0,0
23,23,1,357,52,-17.6985,3.5929179,32.9167615,50.3835,35.0198095,0,0.129089355,-17.784,36.9240065,0,0.90570986,0.896821075,0.9135827,0,26.5,85,0,0
24,0,2,358,52,-15.9185,3.558442,33.003828,49.9335,35.944025,0,0.113983155,-15.405,31.83868,0,0.6909574,0.76655139,0.69773096,0,26.2,84,0,0
24,1,2,358,52,-13.581,3.524028,33.001268,49.482,36.0368135,0,0.107116698,-13.3015,26.912688,0,0.5420534,0.65853925,0.5500595,0,26,85,0,0
24,2,2,358,52,-11.7995,3.48453615,33.0435215,48.9885,36.479435,0,0.104370115,-11.674,21.3336245,0,0.4752236,0.57215045,0.48223785,0,26.3,82,0,0
24,3,2,358,52,-11.3655,3.434621,32.997427,48.345,36.5037025,0,0.102996825,-11.674,15.2020365,0,0.47682124,0.538586485,0.48361036,0,25.6,85,0,0
24,4,2,358,52,-12.1485,3.39004115,32.965416,47.691,36.576155,0,0.1071167,-12.4735,11.386371,0,0.49001807,0.59691907,0.4969048,0,25,85,0,0
24,5,2,358,52,-13.1455,3.3608643,33.206129,47.3295,38.297235,0,0.119476318,-12.4735,10.602693,0,0.033433273,0.61822013,0.03352422,0,24.5,77,0,0
24,6,2,358,52,-1.382,3.3905294,31.24076075,47.73,42.37953525,3.57421875,40.12825066,-6.533,11.88075213,0.086429975,0.016716637,0.309122194,0.01676211,0.12147615,24.3,70,0,0
24,7,2,358,52,10.3815,3.4201945,29.2753925,48.1305,46.4618355,7.1484375,80.137025,-5.9955,13.15881125,0.17285995,0,2.43E-05,0,0.2429523,25,73,0,172.7
24,8,2,358,52,46.6985,3.54745075,31.466101,50.133,45.4408275,35.690918,86.87851,-5.9955,31.37137,1.6733798,0.1084811,0.30801625,0,2.301388,27,66,0,600.8
24,9,2,358,52,84.85,3.7817544,33.669632,53.6565,38.9328575,64.453123,88.1323225,-9.5305,62.603051,3.7032611,0.32497436,0.513873125,0,4.861685,28.7,58,0,764.3
24,10,2,358,52,51.572,3.967286,34.669635,56.1585,32.7703415,50.944824,91.576537,-12.662,80.786205,2.9888945,0.51585895,0.7134708,0,2.458329,30.3,52,0,848
24,11,2,358,52,9.0115,4.01355815,35.7298275,56.482501,31.960453,25.1855465,93.670807,-14.9325,84.281285,1.4080445,0.90063184,0.8566096,0,0.4534649,31.6,45,0,890.9
24,12,2,358,52,2.8365,4.018265,36.4929685,56.518501,31.878728,19.364013,94.03061,-15.071,84.779508,1.1477928,0.90116364,0.843906915,0.000103693,0.19688901,32.4,43,0,907.2
24,13,2,358,52,2.149,4.019749,36.970575,56.5335,31.7538035,18.9697265,93.97156,-15.071,84.8476575,1.0930512,0.8796992,0.85204544,4.45E-05,0.15633008,32.2,45,0,898.6
24,14,2,358,52,2.472,4.0198705,37.385445,56.532,31.723444,18.9172365,93.4799195,-15.4585,84.827415,1.2110512,1.0058624,0.8742124,1.28E-05,0.14233544,32.5,43,0,894.3
24,15,2,358,52,2.9725,4.0190105,37.7375715,56.5305,31.5432005,19.455566,93.6323545,-15.463,84.854135,1.2251146,1.0198542,0.874191315,7.59E-06,0.1436769,32.2,43,0,853.4
24,16,2,358,52,2.0875,4.01876325,37.92836,56.529,31.5386235,20.053711,92.51312,-15.665,84.826695,1.1872811,0.99130726,0.8858413,0.000149389,0.13468719,31.8,44,0,773.3
24,17,2,358,52,-0.536,4.0124285,38.294574,56.439,31.47637,19.22363275,89.9203475,-16.117,84.36965,1.1573204,1.0157926,0.910739435,0.016443128,0.090684436,30.8,47,0,602.4
24,18,2,358,52,-11.1165,3.969064,37.5916015,55.798502,31.455294,6.7456055,71.41388,-17.1695,79.96168,0.23730744,0.963373,0.95740785,0.6747902,0,28,59,0,163.8
24,19,2,358,52,-17.4735,3.8966105,35.6734935,54.699001,31.252078,0.05859375,28.84460447,-18.0065,72.412365,0.000150748,1.0094405,0.98371647,1.0172107,0,28.1,61,0,0
24,20,2,358,52,-19.7795,3.8089859,33.935961,53.502,31.4275885,0,0.137329105,-18.0065,63.640745,0,1.0671244,1.052374175,1.0749543,0,28.5,57,0,0
24,21,2,358,52,-17.3405,3.7173794,32.6824475,52.239002,33.058434,0,0.13183594,-17.5955,54.2098125,0,1.0644226,0.89514833,1.0698515,0,27.5,68,0,0
24,22,2,358,52,-17.629,3.6467225,32.925726,51.2205,34.3218535,0,0.122222903,-17.5955,45.0593795,0,1.0110538,0.8990253,1.0175745,0,26.8,72,0,0
24,23,2,358,52,-17.7665,3.5928604,33.023034,50.4075,35.676875,0,0.129089358,-17.5955,37.0415005,0,0.9266999,0.894223025,0.9328811,0,26.5,75,0,0
25,0,3,359,52,-17.4795,3.5503925,33.1369915,49.812001,36.261082,0,0.138702395,-17.498,30.8997135,0,0.8347499,0.8714687,0.8401423,0,25.9,77,0,0
25,1,3,359,52,-14.691,3.5071432,33.220217,49.2675,36.9016915,0,0.12359619,-15.2965,24.603097,0,0.66631407,0.75583047,0.67123,0,25.2,82,0,0
25,2,3,359,52,-13.7015,3.45508085,33.156196,48.585,37.239089,0,0.127716063,-13.5285,17.3400425,0,0.58268195,0.659809025,0.5900097,0,25.5,80,0,0
25,3,3,359,52,-13.265,3.4042429,33.1946085,47.88,37.521065,0,0.155181885,-13.0485,12.1022415,0,0.5396377,0.619749625,0.54648983,0,25.1,81,0,0
25,4,3,359,52,-13.236,3.3688744,33.1677175,47.4105,39.484194,0,0.17578125,-12.9555,10.757196,0,0.22382535,0.61869648,0.227421,0,24.6,83,0,0
25,5,3,359,52,-5.133666667,3.385082233,31.43496317,47.642,43.202111,2.565918,27.87506084,-8.699166665,11.45300617,0.040207323,0.1492169,0.45954285,0.151614018,0.056888773,24,87,0,0
25,6,3,359,52,2.968666667,3.401290067,29.70220884,47.8735,46.920028,5.131836,55.57434042,-4.349833334,12.14881634,0.080414647,0.07460845,0.30038922,0.075807035,0.113777547,23.4,90,0,0
25,7,3,359,52,11.071,3.4174979,27.9694545,48.105,50.637945,7.697754,83.27362,-4.349833334,12.8446265,0.12062197,0,0.14123559,5.30E-08,0.17066632,24.5,84,0,140.9
25,8,3,359,52,44.98,3.54362055,30.823363,50.109,47.511982,36.529541,86.912843,-7.214,30.987601,1.7127001,0.13084051,0.428982,0,2.3148224,26.6,72,0,583.1
25,9,3,359,52,78.1365,3.7794857,33.52751,53.6865,39.430729,53.37158,89.67041,-10.318,62.3604025,3.6808853,0.47846556,0.543216735,0,4.692689,28.6,57,0,764.5
25,10,3,359,52,55.943,3.96065765,34.736218,56.0805,32.562705,41.749267,91.170045,-13.884,80.5639675,3.1044514,0.53942883,0.7829887,0,2.6358693,29.6,54,0,850.9
25,11,3,359,52,9.5095,4.0116396,35.7631185,56.4975,31.9381135,18.7023928,93.966063,-14.5475,84.28583,1.1530493,0.60946286,0.8220364,0,0.49456897,31.2,47,0,894.1
25,12,3,359,52,3.312,4.01869685,36.3508415,56.529,31.8496495,18.7878415,94.34921,-15.1,84.792298,0.97029686,0.7244474,0.853892915,1.53E-05,0.19615856,32.2,45,0,910.8
25,13,3,359,52,0.2855,4.0146035,36.7746675,56.451,31.77126,17.3132325,91.93634,-15.2455,84.61306,1.1027856,0.90242225,0.861912635,0.008747332,0.15031134,32.1,44,0,911.3
25,14,3,359,52,0.619,4.01577355,37.2612415,56.475,31.488679,19.066162,91.1755375,-15.337,84.599105,1.1767533,0.9625065,0.86709015,0.004537087,0.15605444,32.3,43,0,810.2
25,15,3,359,52,1.9475,4.0189758,37.6428145,56.5305,31.403039,19.384766,93.332975,-15.6355,84.837075,1.2726697,1.0682787,0.883831475,0.000137935,0.14159149,32.2,42,0,820.9
25,16,3,359,52,-3.4235,4.0187662,37.854092,56.526,31.39127,19.9975585,92.04483,-15.6425,84.761053,1.276648,1.0763019,0.8840877,0.00089753,0.13552283,31.6,44,0,713.1
25,17,3,359,52,-3.0175,4.0120105,37.919398,56.406002,31.3344915,17.1569825,86.930695,-15.692,84.043465,1.1872579,1.0671704,0.8865949,0.029581172,0.10014281,30.5,47,0,605.2
25,18,3,359,52,-9.0895,3.9687606,36.96546,55.7835,31.0688235,8.857421985,71.76956,-16.313,79.946165,0.3198671,1.0522357,0.90793703,0.66045165,0.001444417,28.2,61,0,138.1
25,19,3,359,52,-17.464,3.89371315,35.1600425,54.654,30.927343,0.17089844,30.96221938,-17.424,72.102235,0.000483963,1.0471758,0.95410363,1.0546315,0,27.6,63,0,0
25,20,3,359,52,-19.923,3.80352495,33.53391,53.457001,31.238309,0,0.17990112,-20.008,63.195686,0,1.0747083,1.0670743,1.0823241,0,27.5,68,0,0
25,21,3,359,52,-20.701,3.710543,32.91292,52.164001,33.4661085,0,0.14831543,-20.008,53.629115,0,1.0847273,1.07326935,1.0914767,0,27,71,0,0
25,22,3,359,52,-20.19,3.6380817,33.0153515,51.064501,35.1636015,0,0.13458252,-19.9445,44.3420335,0,1.0658752,1.014581375,1.0739019,0,26.4,73,0,0
25,23,3,359,52,-18.4795,3.5912527,33.097297,50.356501,36.185588,0,0.113983152,-18.031,36.615099,0,0.8814557,0.90741025,0.88794726,0,25.9,74,0,0
26,0,4,360,52,-16.1315,3.55460645,33.139551,49.896,36.7791665,0,0.113983152,-15.87,31.4252855,0,0.7043664,0.793318015,0.71144193,0,25.2,76,0,0
26,1,4,360,52,-13.149,3.5201644,33.2048515,49.4265,37.414755,0,0.123596193,-13.1275,26.301321,0,0.5792938,0.648712365,0.58751976,0,24.5,80,0,0
26,2,4,360,52,-12.35,3.47905245,33.289358,48.951,38.1899085,0,0.12496948,-12.3815,20.5910205,0,0.48148033,0.60666442,0.48834985,0,24.6,79,0,0
26,3,4,360,52,-11.619,3.43148605,33.25863,48.294,38.338066,0,0.13595581,-12.3815,14.742573,0,0.47190657,0.54636989,0.47964552,0,24.1,82,0,0
26,4,4,360,52,-12.2185,3.38774035,33.212532,47.6865,38.158363,0,0.14694214,-11.782,11.340396,0,0.46759212,0.60745714,0.474404,0,23.8,84,0,0
26,5,4,360,52,-12.0775,3.36169935,32.81945,47.3265,38.8401375,0,0.15106201,-11.782,10.545719,0,0.08370613,0.558177185,0.08461481,0,23.5,86,0,0
26,6,4,360,52,-0.869,3.389576375,30.85665025,47.721,43.13273125,3.626709,40.38780226,-5.891,11.835339,0.09889341,0.041853065,0.325169585,0.042307463,0.13666454,23,89,0,0
26,7,4,360,52,10.3395,3.4174534,28.8938505,48.1155,47.425325,7.253418,80.6245425,-5.891,13.124959,0.19778682,0,0.092161985,1.17E-07,0.27332908,24.6,85,0,158.6
26,8,4,360,52,44.852,3.54489945,31.2113065,50.127,46.037828,35.869141,86.2632755,-7.544,31.5762005,1.651445,0.11936428,0.38452053,0,2.254853,26.7,63,0,601
26,9,4,360,52,77.1545,3.78123475,33.510864,53.724,39.099177,65.705567,87.8631575,-8.1795,64.2297115,3.768663,0.3543484,0.432321965,0,4.896511,27.8,56,0,774.9
26,10,4,360,52,50.5305,3.9625686,34.421234,56.158501,32.597269,51.1511235,91.734468,-12.716,82.225145,3.036439,0.58052814,0.71673806,0,2.4412959,29.2,53,0,862.9
26,11,4,360,52,10.315,4.0101735,35.473741,56.463,31.719688,26.37207,93.379668,-15.375,84.27108,1.4984883,0.9754331,0.86856265,0,0.46323207,31,45,0,907.6
26,12,4,360,52,3.6735,4.0174816,36.335476,56.523001,31.302268,22.329102,92.959442,-15.9315,84.690125,1.2983296,1.0411761,0.90082435,0,0.19651796,31.8,44,0,926.4
26,13,4,360,52,1.941,4.01756765,36.9833815,56.533501,31.3428345,20.74707,92.8385925,-16.016,84.7589455,1.2787362,1.0602081,0.905568465,9.46E-05,0.1549676,31.8,43,0,925.1
26,14,4,360,52,2.617,4.0143747,37.484039,56.514,31.3177875,20.4919435,91.165924,-16.016,84.776377,1.2949703,1.0828211,0.9087625,0,0.14717132,32,41,0,902.3
26,15,4,360,52,2.226,4.0124142,37.7478135,56.4945,31.112075,20.928955,92.305755,-15.8775,84.8055075,1.247065,1.0367715,0.8766919,2.14E-05,0.14422585,32.1,39,0,870.9
26,16,4,360,52,2.1385,4.0178864,37.9065915,56.427,31.082741,15.5102535,92.6586925,-15.8775,84.840975,1.1988051,0.9908134,0.89739765,0.000161077,0.14406955,31.6,40,0,796.2
26,17,4,360,52,0.408,4.0131288,38.252319,56.427,31.4340515,16.2939455,89.872285,-16.0615,84.3313575,1.1972027,1.059565,0.90719233,0.013297479,0.08837285,30.1,46,0,632.4
26,18,4,360,52,-11.172,3.9664815,37.4302675,55.7565,30.965894,7.705078,70.874177,-16.3725,79.634408,0.29655734,1.0651832,0.91141265,0.70305127,0.000338434,27.4,60,0,193.3
